app,metric,errorType
lzss_compress1,tex_utilization,Internal profiling error
lzss_compress2,tex_utilization,Internal profiling error
lzss_compress3,tex_utilization,Internal profiling error
lzss_compress4,tex_utilization,Internal profiling error
lzss_compress5,tex_utilization,Internal profiling error
lzss_compress6,tex_utilization,Internal profiling error
lzss_compress7,tex_utilization,Internal profiling error
lzss_compress8,tex_utilization,Internal profiling error
lzss_compress9,tex_utilization,Internal profiling error
lzss_compress10,tex_utilization,Internal profiling error
lzss_compress11,tex_utilization,Internal profiling error
